frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
1,0.033,Torchere A,Light-Smoke,0.7993,inactive,412,11,598,263,,,,,svm
2,0.067,Torchere A,Light-Smoke,0.8157,inactive,413,11,600,264,,,,,svm
3,0.100,Torchere A,Light-Smoke,0.8364,inactive,414,11,600,264,,,,,svm
4,0.133,Torchere A,Light-Smoke,0.8167,inactive,413,11,599,264,,,,,svm
5,0.167,Torchere A,Light-Smoke,0.8249,inactive,412,12,598,263,,,,,svm
6,0.200,Torchere A,Light-Smoke,0.7871,inactive,408,12,598,263,,,,,svm
7,0.234,Torchere A,Light-Smoke,0.7684,inactive,397,11,598,264,,,,,svm
8,0.267,Torchere A,Light-Smoke,0.7701,inactive,400,11,600,264,,,,,svm
9,0.300,Torchere A,Light-Smoke,0.7428,inactive,401,11,600,263,,,,,svm
10,0.334,Torchere A,Light-Smoke,0.7913,inactive,398,11,602,264,,,,,svm
11,0.367,Torchere A,Light-Smoke,0.8376,inactive,401,10,603,264,,,,,svm
12,0.400,Torchere A,Light-Smoke,0.8473,inactive,400,10,603,264,,,,,svm
13,0.434,Torchere A,Light-Smoke,0.8403,inactive,404,11,602,264,,,,,svm
14,0.467,Torchere A,Light-Smoke,0.8400,inactive,400,10,604,264,,,,,svm
15,0.501,Torchere A,Light-Smoke,0.8123,inactive,399,10,603,265,,,,,svm
16,0.534,Torchere A,Light-Smoke,0.7959,inactive,395,9,604,263,,,,,svm
17,0.567,Torchere A,Light-Smoke,0.7402,inactive,397,10,603,264,,,,,svm
18,0.601,Torchere A,Light-Smoke,0.7558,inactive,393,9,603,262,,,,,svm
19,0.634,Torchere A,Light-Smoke,0.7324,inactive,392,11,603,263,,,,,svm
20,0.667,Torchere A,Light-Smoke,0.6798,inactive,393,11,604,263,,,,,svm
21,0.701,Torchere A,Light-Smoke,0.6754,inactive,253,9,605,254,,,,,svm
22,0.734,Torchere A,Light-Smoke,0.6985,inactive,252,9,605,253,,,,,svm
23,0.767,Torchere A,Light-Smoke,0.6701,inactive,396,11,602,263,,,,,svm
24,0.801,Torchere A,Light-Smoke,0.7183,inactive,253,7,605,253,,,,,svm
25,0.834,Torchere A,Light-Smoke,0.6653,inactive,399,10,603,264,,,,,svm
26,0.868,Torchere A,Light-Smoke,0.7050,inactive,400,10,603,265,,,,,svm
27,0.901,Torchere A,Light-Smoke,0.7893,inactive,405,10,604,265,,,,,svm
28,0.934,Torchere A,Light-Smoke,0.7687,inactive,402,9,605,265,,,,,svm
29,0.968,Torchere A,Light-Smoke,0.7305,inactive,399,9,606,265,,,,,svm
30,1.001,Torchere A,Light-Smoke,0.6780,inactive,396,9,609,265,,,,,svm
31,1.034,Torchere A,Light-Smoke,0.7098,inactive,398,9,608,266,,,,,svm
32,1.068,Torchere A,Light-Smoke,0.7020,inactive,397,9,607,265,,,,,svm
33,1.101,Torchere A,Light-Smoke,0.7065,inactive,392,9,608,266,,,,,svm
34,1.134,Torchere A,Light-Smoke,0.7681,inactive,393,9,607,265,,,,,svm
35,1.168,Torchere A,Light-Smoke,0.7996,inactive,396,9,605,265,,,,,svm
36,1.201,Torchere A,Light-Smoke,0.7218,inactive,392,9,605,265,,,,,svm
37,1.235,Torchere A,Light-Smoke,0.7183,inactive,393,9,607,265,,,,,svm
38,1.268,Torchere A,Light-Smoke,0.6857,inactive,245,7,608,252,,,,,svm
39,1.301,Torchere A,Light-Smoke,0.7761,inactive,246,7,608,253,,,,,svm
40,1.335,Torchere A,Light-Smoke,0.7445,inactive,246,8,608,253,,,,,svm
41,1.368,Torchere A,Light-Smoke,0.8444,inactive,245,6,608,257,,,,,svm
42,1.401,ambient,Light-Smoke,0.8597,ambient_smoke,246,6,608,258,,,,,svm
42,1.401,Torchere B,Medium-Flare,0.3125,inactive,237,412,265,432,,,,,svm
43,1.435,ambient,Light-Smoke,0.8484,ambient_smoke,246,7,607,258,,,,,svm
43,1.435,Torchere B,Medium-Flare,0.2821,inactive,236,412,265,432,,,,,svm
44,1.468,ambient,Light-Smoke,0.8157,ambient_smoke,247,7,608,257,,,,,svm
44,1.468,Torchere B,Medium-Flare,0.2976,inactive,237,412,265,432,,,,,svm
45,1.502,Torchere A,Light-Smoke,0.7896,inactive,250,7,608,257,,,,,svm
46,1.535,Torchere A,Light-Smoke,0.7559,inactive,252,8,608,256,,,,,svm
47,1.568,Torchere A,Light-Smoke,0.6762,inactive,252,8,609,253,,,,,svm
48,1.602,Torchere A,Light-Smoke,0.6599,inactive,401,9,608,265,,,,,svm
49,1.635,Torchere A,Light-Smoke,0.6560,inactive,404,10,609,265,,,,,svm
50,1.668,Torchere A,Light-Smoke,0.6452,inactive,252,9,612,247,,,,,svm
51,1.702,Torchere A,Light-Smoke,0.6725,inactive,409,10,608,264,,,,,svm
52,1.735,Torchere A,Light-Smoke,0.6241,inactive,404,9,608,265,,,,,svm
53,1.768,Torchere A,Light-Smoke,0.7451,inactive,253,9,611,253,,,,,svm
54,1.802,Torchere A,Light-Smoke,0.7311,inactive,253,9,611,250,,,,,svm
55,1.835,Torchere A,Light-Smoke,0.7592,inactive,254,10,612,250,,,,,svm
56,1.869,Torchere A,Light-Smoke,0.8030,inactive,255,10,612,251,,,,,svm
57,1.902,Torchere A,Light-Smoke,0.8303,inactive,256,8,611,261,,,,,svm
58,1.935,Torchere A,Light-Smoke,0.8418,inactive,255,9,611,261,,,,,svm
